record_name,measured_gwl,caution_flag,latitude,longitude,nztm_y,nztm_x,model_gwl,measured_minus_model,type,type_as_number
CPT_164029,2.2,,-43.309960748,172.693711596,5204718.1128893215,1575160.7869805614,0.6753754615783691,1.524624538421631,cpt,1
CPT_164030,2.2,,-43.310227684,172.693222569,5204688.322920007,1575121.2369852096,0.6753754615783691,1.524624538421631,cpt,1
CPT_164032,2.2,,-43.310179714,172.693500501,5204693.732946841,1575143.7569319631,0.6753754615783691,1.524624538421631,cpt,1
CPT_164088,2.36,,-43.30991971,172.694635479,5204722.944669268,1575235.6949313416,0.6753754615783691,1.6846245384216307,cpt,1
CPT_164089,2.29,,-43.309646725,172.694412549,5204753.194744438,1575217.504938743,0.4645156860351562,1.825484313964844,cpt,1
CPT_164090,2.5,,-43.309187673,172.694716581,5204804.264660226,1575241.9749808724,0.4645156860351562,2.035484313964844,cpt,1
CPT_164092,2.47,,-43.309174685,172.69511357,5204805.824626734,1575274.164943972,0.1340713500976562,2.335928649902344,cpt,1
CPT_164094,2.64,,-43.309613708,172.695098551,5204757.064734892,1575273.1248955636,0.1340713500976562,2.505928649902344,cpt,1
CPT_164116,2.9,,-37.765169568,175.276216895,5817799.62151981,1800494.651184618,4.378320693969727,-1.4783206939697269,cpt,1
CPT_164122,3.3,,-37.765328086,175.276365806,5817781.711473356,1800507.3411227022,6.7333831787109375,-3.4333831787109377,cpt,1
CPT_164142,1.77,,-43.468935069,172.60071347,5187031.1994392015,1567703.389370086,4.080770492553711,-2.310770492553711,cpt,1
CPT_164144,1.99,,-43.468919459,172.601607795,5187033.279477258,1567775.719335207,3.910033226013184,-1.920033226013184,cpt,1
CPT_164146,2.0,,-43.468958961,172.602713043,5187029.319540358,1567865.1392342567,3.910033226013184,-1.910033226013184,cpt,1
CPT_164147,2.11,,-43.469063339,172.603470218,5187018.019453802,1567926.4391627267,3.910033226013184,-1.8000332260131842,cpt,1
CPT_164149,2.14,,-43.469371794,172.603486622,5186983.769502352,1567927.9291096816,2.9495849609375,-0.8095849609374999,cpt,1
CPT_164150,2.0,,-43.46982056,172.60337996,5186933.889547114,1567919.539076917,2.9495849609375,-0.9495849609375,cpt,1
CPT_164152,1.97,,-43.469810941,172.602684219,5186934.689569471,1567863.2591847773,2.9495849609375,-0.9795849609375,cpt,1
CPT_164153,1.7,,-43.469782169,172.602074775,5186937.649563326,1567813.9492194892,2.9495849609375,-1.2495849609375,cpt,1
CPT_164156,1.92,,-43.469791649,172.601384101,5186936.32957627,1567758.0892699554,2.9495849609375,-1.0295849609375,cpt,1
CPT_164160,0.3,,-43.4693907,172.600201602,5186980.399529214,1567662.2293941395,2.966118812561035,-2.666118812561036,cpt,1
CPT_164163,2.62,,-43.469348929,172.602710117,5186986.009505444,1567865.1091644082,2.9495849609375,-0.3295849609374999,cpt,1
CPT_164165,2.4,,-43.469305643,172.601785389,5186990.459514367,1567790.289257989,2.9495849609375,-0.5495849609375001,cpt,1
CPT_164705,0.2,,-37.726353316,176.115979686,5819974.05847009,1874622.4436484296,0.0,0.2,cpt,1
CPT_164943,2.78,,-36.85286058,174.63270953,5920206.03561979,1745557.09556501,11.20635986328125,-8.42635986328125,cpt,1
CPT_164950,2.59,,-36.85240994,174.63297327,5920255.629062239,1745581.464791927,8.758365631103516,-6.168365631103516,cpt,1
CPT_164951,2.34,,-36.852298,174.632256,5920269.141241478,1745517.7266863943,8.758365631103516,-6.418365631103516,cpt,1
CPT_165028,1.5,,-46.424447839,168.323352119,4848156.114570141,1240674.882201816,0.2216712832450866,1.278328716754913,cpt,1
CPT_165032,1.81,,-46.442607513,168.324672111,4846144.643180165,1240895.841730898,0.0,1.81,cpt,1
CPT_165057,1.8,,-46.441728835,168.32571618,4846247.013187325,1240970.241735042,0.0,1.8,cpt,1
CPT_165060,1.84,,-46.4404208,168.325712148,4846392.313338224,1240961.321719075,1.3274593353271484,0.5125406646728516,cpt,1
CPT_165061,1.78,,-46.439090802,168.325519123,4846539.193437543,1240937.741766526,0.3866625428199768,1.3933374571800232,cpt,1
CPT_165063,1.81,,-46.437745777,168.325326221,4846687.743495548,1240914.0718088949,0.3866625428199768,1.4233374571800232,cpt,1
CPT_165065,1.79,,-46.436439832,168.325127112,4846831.92359002,1240890.1818290038,0.0,1.79,cpt,1
CPT_165066,1.8,,-46.435046797,168.325008121,4846986.143696122,1240871.871869183,0.0,1.8,cpt,1
CPT_165067,1.97,,-46.433756835,168.32479711,4847128.493865536,1240847.1719287247,0.0,1.97,cpt,1
CPT_165068,1.67,,-46.432350838,168.324667131,4847284.103923821,1240827.9319125605,0.0,1.67,cpt,1
CPT_165070,1.93,,-46.431174842,168.324509114,4847414.033967032,1240808.0519832564,0.0,1.93,cpt,1
CPT_165071,1.92,,-46.429609808,168.324309199,4847586.994093356,1240782.391984034,0.0,1.92,cpt,1
CPT_165073,1.84,,-46.42834576,168.32412216,4847726.57422363,1240759.7020477003,0.0,1.84,cpt,1
CPT_165075,1.5,,-46.427004599,168.323940174,4847874.744308121,1240736.8921144188,0.4546588361263275,1.0453411638736725,cpt,1
CPT_165076,1.02,,-46.425708415,168.323764102,4848017.944473519,1240714.832139816,0.2216712832450866,0.7983287167549135,cpt,1
CPT_165077,1.67,,-46.424171841,168.323268126,4848186.394598078,1240666.6121637989,0.2216712832450866,1.4483287167549133,cpt,1
CPT_165078,1.68,,-46.423548814,168.324578116,4848261.574581571,1240763.15209009,0.0,1.68,cpt,1
CPT_165079,0.87,,-46.423156834,168.32551021,4848309.364617519,1240832.1820878773,0.0,0.87,cpt,1
CPT_165080,1.12,,-46.422509793,168.326997141,4848388.014636985,1240942.1620035446,0.0,1.12,cpt,1
CPT_165081,0.78,,-46.421964792,168.328134154,4848453.734686731,1241025.931975432,0.0,0.78,cpt,1
CPT_165082,1.23,,-46.421635835,168.328878187,4848493.664627543,1241080.9319420047,0.0,1.23,cpt,1
CPT_165083,1.0,,-46.421166454,168.329963136,4848550.744752299,1241161.2019104166,0.1448121964931488,0.8551878035068512,cpt,1
CPT_165084,1.4,,-46.420674812,168.33093322,4848609.774722095,1241232.501871491,0.1448121964931488,1.255187803506851,cpt,1
CPT_165085,1.5,,-46.420249773,168.331912167,4848661.444683971,1241304.921858559,0.0,1.5,cpt,1
CPT_165086,2.0,,-46.418944758,168.334722228,4848819.194724241,1241512.2517695478,0.0,2.0,cpt,1
CPT_165090,3.9,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-37.543,175.9294,5840854.486324731,1858810.6146347383,0.574831485748291,3.325168514251709,cpt,1
CPT_165091,3.1,,-37.543,175.9298,5840853.384022757,1858845.9623695093,0.574831485748291,2.525168514251709,cpt,1
CPT_165092,2.3,,-37.543,175.9301,5840852.557197267,1858872.473172734,0.574831485748291,1.7251685142517088,cpt,1
CPT_165093,1.3,,-37.5431,175.9304,5840840.63217521,1858898.6377934937,0.574831485748291,0.725168514251709,cpt,1
CPT_165094,1.2,,-37.5432,175.9307,5840828.707066609,1858924.802344248,0.574831485748291,0.6251685142517089,cpt,1
CPT_165095,1.3,,-37.543,175.9303,5840852.005933126,1858890.1470425688,0.574831485748291,0.725168514251709,cpt,1
CPT_165096,2.9,,-37.5429,175.93,5840863.930925729,1858863.982374262,0.574831485748291,2.325168514251709,cpt,1
CPT_165121,4.5,,-37.954970014,176.848483341,5792190.318989527,1938155.4838785487,0.0,4.5,cpt,1
CPT_165122,4.0,,-37.95532891,176.848251808,5792151.31902243,1938133.483883733,0.0,4.0,cpt,1
CPT_165123,0.9,,-37.956340098,176.851205739,5792028.317980712,1938388.4841664743,0.0,0.9,cpt,1
CPT_165124,3.8,,-37.955909256,176.851433497,5792075.317988609,1938410.4841038329,0.0,3.8,cpt,1
CPT_165125,4.0,,-37.98978652,176.830829541,5788389.316375177,1936444.4858340963,0.3950662612915039,3.604933738708496,cpt,1
CPT_165126,3.0,,-37.990254415,176.830569355,5788338.316363065,1936419.485855403,0.3950662612915039,2.604933738708496,cpt,1
CPT_165127,3.5,,-37.991298704,176.833901847,5788210.315326298,1936707.486105678,0.0877866744995117,3.4122133255004883,cpt,1
CPT_165481,0.6,,-37.787175159,175.272694361,5815365.212984415,1800124.9695132575,5.645063400268555,-5.045063400268555,cpt,1
CPT_165669,7.4,,-37.730851336,176.186034474,5819266.787810767,1880781.2108310063,9.392189025878906,-1.992189025878906,cpt,1
CPT_165670,0.5,,-37.731328969,176.188826447,5819205.387636006,1881025.5207094585,0.0,0.5,cpt,1
CPT_165671,4.9,,-37.730893184,176.188073665,5819256.017808618,1880960.810749908,9.392189025878906,-4.492189025878906,cpt,1
CPT_165672,2.0,,-37.730757378,176.188733619,5819269.107785365,1881019.500721356,0.7731113433837891,1.226888656616211,cpt,1
CPT_165673,0.5,,-37.7304972,176.188669474,5819298.177842787,1881014.830708349,0.7731113433837891,-0.273111343383789,cpt,1
CPT_165676,6.0,,-37.729135127,176.188868059,5819448.758143744,1881037.4906008588,0.7731113433837891,5.226888656616211,cpt,1
CPT_165677,3.2,,-37.729196176,176.188676474,5819442.558067862,1881020.3706542149,0.7731113433837891,2.426888656616211,cpt,1
CPT_165740,5.2,,-37.641672,176.040607,5829591.137872904,1868283.165669884,13.703073501586914,-8.503073501586915,cpt,1
CPT_165741,0.5,,-37.641914,176.041397,5829562.017310012,1868352.015296485,13.703073501586914,-13.203073501586914,cpt,1
CPT_165742,2.2,,-37.642725,176.041796,5829470.865438107,1868384.307630924,17.754138946533203,-15.554138946533204,cpt,1
CPT_165743,0.5,,-37.642295,176.041656,5829518.990127727,1868373.5009151967,13.703073501586914,-13.203073501586914,cpt,1
CPT_165744,0.1,,-37.64305,176.041921,5829434.43715515,1868394.1686194488,17.754138946533203,-17.6541389465332,cpt,1
CPT_165745,0.1,,-37.643108,176.041969,5829427.862513667,1868398.19583771,17.754138946533203,-17.6541389465332,cpt,1
CPT_165747,3.7,,-37.668455657,176.188795271,5826183.79528621,1881260.5229823007,5.044778823852539,-1.3447788238525389,cpt,1
CPT_165748,4.0,,-37.66672947,176.189011274,5826374.735369816,1881286.1031566805,5.571465969085693,-1.5714659690856934,cpt,1
CPT_165749,3.5,,-37.666747532,176.188700129,5826373.665269233,1881258.5831978293,5.571465969085693,-2.0714659690856934,cpt,1
CPT_165750,3.7,,-37.666529859,176.188756523,5826397.655333046,1881264.3812101984,5.571465969085693,-1.8714659690856927,cpt,1
CPT_165764,1.6,,-37.667552651,176.187339776,5826288.390477111,1881135.5211399016,3.8783137798309326,-2.2783137798309325,cpt,1
CPT_165765,1.2,,-37.668068314,176.188002722,5826229.166644635,1881192.062864708,3.2360754013061523,-2.036075401306152,cpt,1
CPT_165767,2.0,,-37.666538539,176.188574799,5826397.2377585005,1881248.31522062,3.8783137798309326,-1.8783137798309328,cpt,1
CPT_165975,3.5,,-37.668468433,176.188985672,5826181.805354359,1881277.2730182963,5.044778823852539,-1.544778823852539,cpt,1
CPT_166108,3.1,,-36.917857,174.848817,5912643.642917208,1764685.2837644382,0.0,3.1,cpt,1
CPT_166204,6.55,,-37.016107,174.8641,5901716.393362484,1765833.41951799,9.64246654510498,-3.0924665451049806,cpt,1
CPT_166205,6.38,,-37.016401,174.863072,5901685.565724866,1765741.3191916528,10.89064598083496,-4.510645980834959,cpt,1
CPT_166218,6.07,,-37.016699,174.863452,5901651.840512447,1765774.4801733184,9.64246654510498,-3.57246654510498,cpt,1
CPT_166221,6.1,,-37.016493,174.864093,5901673.5789204165,1765831.957573734,9.64246654510498,-3.542466545104981,cpt,1
CPT_166346,6.52,,-37.017077,174.863335,5901610.105357094,1765763.2492855927,9.64246654510498,-3.122466545104981,cpt,1
CPT_166352,6.05,,-37.016642,174.864475,5901656.38138194,1765865.6200934243,9.64246654510498,-3.5924665451049806,cpt,1
CPT_166451,0.4,,-37.724234563,176.196944387,5819968.371159367,1881768.040389015,0.0,0.4,cpt,1
CPT_166452,1.3,,-37.724455605,176.197099202,5819943.371109271,1881780.850352455,0.0,1.3,cpt,1
CPT_166453,1.5,,-37.725239279,176.196680898,5819857.650953057,1881741.000419876,11.23592758178711,-9.73592758178711,cpt,1
CPT_166454,0.7,,-37.725317389,176.196325927,5819850.050845468,1881709.410427628,11.23592758178711,-10.53592758178711,cpt,1
CPT_166455,1.1,,-37.723651338,176.197247217,5820032.191213185,1881796.9503202045,1.6779017448425293,-0.5779017448425292,cpt,1
CPT_166472,8.8,,-38.063964,176.577101,5781043.478110148,1913836.240767429,0.0,8.8,cpt,1
CPT_166473,10.2,,-38.064649,176.578141,5780963.920901156,1913924.5819941908,0.0,10.2,cpt,1
CPT_166474,4.6,,-38.065158,176.579473,5780902.911266986,1914039.3011495343,29.73876953125,-25.13876953125,cpt,1
CPT_166475,3.1,,-38.065299,176.577987,5780892.288338907,1913908.2849874992,0.0,3.1,cpt,1
CPT_166476,9.2,,-38.065698,176.579436,5780843.093470831,1914033.742054308,29.73876953125,-20.53876953125,cpt,1
CPT_166478,12.1,,-38.066176,176.578459,5780793.339333736,1913945.9542995207,0.0,12.1,cpt,1
CPT_166479,11.0,,-38.066641,176.579346,5780738.719796525,1914021.8063299104,0.51812744140625,10.48187255859375,cpt,1
CPT_166626,0.4,,-43.307805697,172.658491656,5204946.3650374925,1572303.558695966,4.613397598266602,-4.213397598266601,cpt,1
CPT_166627,0.6,,-43.307451907,172.657618185,5204985.3649889575,1572232.558809243,4.910889625549316,-4.310889625549317,cpt,1
CPT_166628,0.4,,-43.307052717,172.656621677,5205029.36505589,1572151.558910541,4.452975273132324,-4.052975273132324,cpt,1
CPT_166629,0.3,,-43.306608497,172.655625437,5205078.3650251655,1572070.559073794,4.452975273132324,-4.152975273132324,cpt,1
CPT_166630,0.7,,-43.307816467,172.659083454,5204945.365035443,1572351.5586284073,4.613397598266602,-3.9133975982666014,cpt,1
CPT_166631,0.6,,-43.306859052,172.65810239,5205051.364993457,1572271.5587716189,4.1723222732543945,-3.5723222732543944,cpt,1
CPT_166632,0.3,,-43.306567772,172.657055962,5205083.365024659,1572186.5589256284,4.452975273132324,-4.152975273132324,cpt,1
CPT_166633,0.2,,-43.30633088,172.656132538,5205109.365039085,1572111.5590565049,4.452975273132324,-4.252975273132324,cpt,1
CPT_166634,0.4,,-43.305977146,172.655283761,5205148.365027189,1572042.559129681,4.452975273132324,-4.052975273132324,cpt,1
CPT_166635,0.2,,-43.306136076,172.65723101,5205131.365030269,1572200.5589513234,4.452975273132324,-4.252975273132324,cpt,1
CPT_166637,0.4,,-43.306287584,172.659720834,5205115.36499524,1572402.5587265012,4.1723222732543945,-3.7723222732543946,cpt,1
CPT_166638,0.5,,-43.305870326,172.658699766,5205161.365480146,1572319.5583196485,4.1723222732543945,-3.6723222732543945,cpt,1
CPT_166639,1.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.305461408,172.65745674,5205206.364962593,1572218.559003228,4.452975273132324,-3.1529752731323244,cpt,1
CPT_166640,1.1,,-43.30514355,172.656558442,5205241.365338292,1572145.5587513582,4.452975273132324,-3.352975273132324,cpt,1
CPT_166641,0.45,,-43.30587415,172.659982071,5205161.364926375,1572423.5587880374,4.1723222732543945,-3.7223222732543935,cpt,1
CPT_166642,0.5,,-43.305412464,172.659158541,5205212.364979587,1572356.558861231,4.1723222732543945,-3.6723222732543945,cpt,1
CPT_166643,1.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.305020633,172.657607173,5205255.364970658,1572230.5590107297,4.044811248779297,-2.744811248779297,cpt,1
CPT_166644,0.7,,-43.305226856,172.660330915,5205233.364857311,1572451.558769002,4.1723222732543945,-3.4723222732543944,cpt,1
CPT_166645,1.3,,-43.30478105,172.658792176,5205282.364955516,1572326.5589309817,3.786462783813477,-2.4864627838134767,cpt,1
CPT_166646,0.95,,-43.304444496,172.657659726,5205319.364963682,1572234.5590644476,4.044811248779297,-3.0948112487792967,cpt,1
CPT_166648,9.6,,-38.16121392,176.264360161,5771260.4608654,1886010.4721337247,0.0,9.6,cpt,1
CPT_166649,10.6,,-38.161655773,176.264345652,5771211.460846491,1886007.472184,0.564178466796875,10.035821533203125,cpt,1
CPT_166650,7.5,,-38.1614219,176.263684814,5771239.461079326,1885950.472229929,0.0,7.5,cpt,1
CPT_166651,8.0,,-38.161614345,176.263567887,5771218.461107161,1885939.4723229075,0.0,8.0,cpt,1
CPT_166656,9.2,,-38.161736391,176.263390764,5771205.461136558,1885923.4723148344,0.0,9.2,cpt,1
CPT_166681,0.2,,-43.308498487,172.658302818,5204869.365012836,1572288.5585882445,4.613397598266602,-4.413397598266601,cpt,1
CPT_166682,0.6,,-43.308216435,172.657330292,5204900.365035349,1572209.5587428596,4.910889625549316,-4.310889625549317,cpt,1
CPT_166683,0.46,,-43.307681732,172.656186573,5204959.365016301,1572116.5588903013,4.910889625549316,-4.450889625549316,cpt,1
CPT_166684,0.35,,-43.307309952,172.655325549,5205000.365046909,1572046.558995442,4.452975273132324,-4.102975273132325,cpt,1
CPT_166685,0.5,,-43.305715082,172.657973174,5205178.364979413,1572260.558961514,4.1723222732543945,-3.6723222732543945,cpt,1
CPT_166686,0.75,,-43.305203118,172.65840759,5205235.364986203,1572295.5589800426,4.1723222732543945,-3.4223222732543945,cpt,1
CPT_166687,0.75,,-43.304972899,172.659715839,5205261.36486362,1572401.5588678364,3.786462783813477,-3.036462783813477,cpt,1
CPT_166688,0.72,,-43.306838819,172.654366457,5205052.365038694,1571968.5591293194,4.23412036895752,-3.5141203689575207,cpt,1
CPT_166710,2.02,,-37.3779,175.85896,5859368.739643757,1853142.4603028605,3.40777587890625,-1.38777587890625,cpt,1
CPT_166739,2.03,,-43.526024606,172.646826361,5180707.79330573,1571460.171355474,0.0582365989685058,1.971763401031494,cpt,1
CPT_166740,2.5,,-43.526169655,172.646823287,5180691.683303006,1571459.9913318171,0.0582365989685058,2.441763401031494,cpt,1
CPT_166741,3.0,,-43.52643662,172.646732383,5180662.003336918,1571452.7713235845,0.0582365989685058,2.941763401031494,cpt,1
CPT_166742,3.2,,-43.526304618,172.64670333,5180676.653333792,1571450.3613204374,0.0582365989685058,3.1417634010314943,cpt,1
CPT_166743,2.5,,-43.526174586,172.646583311,5180691.053320796,1571440.601321449,0.0582365989685058,2.441763401031494,cpt,1
CPT_166744,2.02,,-43.525980616,172.646606347,5180712.603277486,1571442.3713426772,0.0582365989685058,1.9617634010314944,cpt,1
CPT_166749,2.48,,-43.514166727,172.647296011,5182024.873127532,1571492.541169508,0.2011404037475586,2.2788595962524414,cpt,1
CPT_166750,0.9,,-43.575423629,172.706454324,5175240.310271076,1576298.0533332846,0.0,0.9,cpt,1
CPT_166751,1.3,,-43.575336629,172.707040323,5175250.139388297,1576345.3349926593,0.0,1.3,cpt,1
CPT_166909,0.5,,-43.306862727,172.659335383,5205051.365422456,1572371.5582059538,4.1723222732543945,-3.6723222732543945,cpt,1
CPT_166910,0.6,,-43.306517321,172.658252261,5205089.365461603,1572283.5582932716,4.1723222732543945,-3.5723222732543944,cpt,1
CPT_166945,1.6,,-38.007388611,175.336795848,5790788.249353425,1805157.727360996,1.7212066650390625,-0.1212066650390624,cpt,1
CPT_167106,0.3,,-43.307204528,172.65921017,5205013.365495044,1572361.558087039,4.1723222732543945,-3.8723222732543943,cpt,1
CPT_167162,6.3,,-37.7790278599042,176.313886867799,5813527.827519119,1891862.2177241729,2.302563667297364,3.997436332702636,cpt,1
CPT_167163,6.1,,-37.779268,176.313887,5813501.17286122,1891861.28387249,2.302563667297364,3.797436332702636,cpt,1
CPT_167164,5.2,,-37.779195,176.314139,5813508.487924039,1891883.7717269969,2.302563667297364,2.8974363327026365,cpt,1
CPT_167165,6.1,,-37.7794557087454,176.314345203249,5813478.906204274,1891900.9109772432,3.859575271606445,2.2404247283935548,cpt,1
CPT_167166,6.2,,-37.778932,176.3144,5813536.863767317,1891907.800696605,2.302563667297364,3.897436332702637,cpt,1
CPT_167198,5.48,,-36.850042825,174.762761148,5920312.526595693,1757158.0479465036,14.430770874023438,-8.950770874023437,cpt,1
CPT_167199,5.1,,-36.850160341,174.762706199,5920299.579172201,1757152.907927845,14.430770874023438,-9.330770874023438,cpt,1
CPT_167212,6.98,,-36.86739505,174.763251196,5918386.569251485,1757166.192380456,31.315418243408203,-24.335418243408203,cpt,1
CPT_167213,7.0,,-36.867472463,174.763380629,5918377.767509793,1757177.5716923368,31.315418243408203,-24.315418243408203,cpt,1
CPT_167215,3.53,,-36.868009215,174.763694006,5918317.70118726,1757204.4066518417,31.315418243408203,-27.7854182434082,cpt,1
CPT_167337,1.48,,-41.246962429,173.091185975,5433823.167996284,1607640.184447334,7.156501770019531,-5.676501770019531,cpt,1
CPT_167338,1.22,,-41.246809091,173.091216912,5433840.187983356,1607642.7944286854,7.156501770019531,-5.936501770019532,cpt,1
CPT_167339,1.29,,-41.24682133,173.091004008,5433838.847981808,1607624.9544093716,7.156501770019531,-5.866501770019531,cpt,1
CPT_167354,6.7,,-37.502481,175.96819,5845243.760544721,1862380.494404904,0.0,6.7,cpt,1
CPT_167362,4.0,,-37.502459,175.968383,5845245.663440765,1862397.6361766225,0.0,4.0,cpt,1
CPT_167368,2.17,,-38.124813551,176.220602142,5775435.019243941,1882316.01318955,4.0970458984375,-1.9270458984375,cpt,1
CPT_167369,1.88,,-38.124881333,176.220656787,5775427.329230565,1882320.5431744813,4.0970458984375,-2.2170458984375,cpt,1
CPT_168193,1.39,,-43.544495614,172.695117295,5178671.858559078,1575370.064500093,0.0,1.39,cpt,1
CPT_168194,1.2,,-43.544267614,172.694823295,5178697.092898902,1575346.2207961697,0.0,1.2,cpt,1
CPT_168195,0.96,,-43.543839613,172.694629295,5178744.568728726,1575330.3739176493,0.0,0.96,cpt,1
CPT_168196,1.4,,-43.543582614,172.695245295,5178773.293311158,1575380.03342702,0.0,1.4,cpt,1
CPT_168197,1.3,,-43.543346614,172.695869294,5178799.68775931,1575430.3480993162,0.0,1.3,cpt,1
CPT_168198,1.3,,-43.543919614,172.696045295,5178736.102945047,1575444.7991820604,0.0,1.3,cpt,1
CPT_168199,1.37,,-43.544297614,172.695709295,5178694.0233901385,1575417.8087614656,0.0,1.37,cpt,1
CPT_168200,1.45,,-43.544003614,172.695367295,5178726.573588644,1575390.0606049534,0.0,1.45,cpt,1
CPT_168201,1.5,,-43.543749614,172.695592295,5178754.849124392,1575408.134127325,0.0,1.5,cpt,1
CPT_168268,30.0,,-37.656618428,176.200445779,5827462.549380466,1882333.2894497265,6.424529552459717,23.575470447540283,cpt,1
CPT_168269,30.0,,-37.656654409,176.200419926,5827458.633786019,1882330.8717505173,6.424529552459717,23.575470447540283,cpt,1
CPT_168272,0.86,,-45.902331,170.515259,4913801.885223875,1407264.3369923169,9.50059700012207,-8.64059700012207,cpt,1
CPT_168273,2.0,,-45.902519,170.51563,4913781.894824945,1407293.7648875357,9.50059700012207,-7.50059700012207,cpt,1
CPT_168274,2.08,,-45.902573,170.516563,4913778.149867695,1407366.3208012276,9.50059700012207,-7.42059700012207,cpt,1
CPT_168275,0.56,,-45.902759,170.51702,4913758.588939607,1407402.4119568877,9.50059700012207,-8.94059700012207,cpt,1
CPT_168276,1.86,,-45.903045,170.517618,4913728.258146636,1407449.7855051907,5.99441385269165,-4.13441385269165,cpt,1
CPT_168277,1.84,,-45.903169,170.517996,4913715.394308367,1407479.5340270477,5.99441385269165,-4.1544138526916505,cpt,1
CPT_168278,1.5,,-45.903433,170.518564,4913687.434762717,1407524.503840227,8.177043914794922,-6.677043914794922,cpt,1
CPT_168279,1.79,,-45.903684,170.519077,4913660.786481509,1407565.1622594118,8.177043914794922,-6.387043914794922,cpt,1
CPT_168280,1.68,,-45.904079,170.520229,4913619.681010976,1407655.8813108036,8.177043914794922,-6.497043914794922,cpt,1
CPT_168281,2.65,,-45.904161,170.520672,4913611.639264609,1407690.525374333,8.177043914794922,-5.5270439147949215,cpt,1
CPT_168378,0.5,,-38.067547,176.216635,5781803.452693957,1882188.5731792776,0.0,0.5,cpt,1
CPT_168417,3.2,,-37.726778,176.16122,5819793.1084041735,1878609.0583447665,11.97064971923828,-8.770649719238278,cpt,1
CPT_168441,1.1,,-38.144755,176.242639,5773154.219879345,1884170.804221432,0.0,1.1,cpt,1
CPT_168443,1.3,,-38.144722,176.242387,5773158.655757559,1884148.8425721608,0.0,1.3,cpt,1
CPT_168444,1.1,,-38.145131,176.242526,5773112.831516018,1884159.438462356,0.0,1.1,cpt,1
CPT_168465,3.86,,-36.859045,174.751947,5919331.520226812,1756175.510282355,25.99866485595703,-22.138664855957032,cpt,1
CPT_168466,3.5,,-36.858745,174.751721,5919365.173457816,1756155.9725579934,25.99866485595703,-22.49866485595703,cpt,1
CPT_168487,3.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.850735031,168.384351994,5023258.521428245,1235270.7056067046,9.009246826171877,-6.009246826171877,cpt,1
CPT_168488,5.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.854367643,168.386693561,5022865.520753717,1235478.7042459764,10.397979736328123,-5.397979736328123,cpt,1
CPT_168489,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.851185734,168.382367054,5023199.521641374,1235116.70561154,0.0,1.5,cpt,1
CPT_168490,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.847851223,168.392504354,5023615.520694868,1235896.7058288376,0.0,2.0,cpt,1
CPT_168491,2.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.847563074,168.393615632,5023652.52063982,1235982.705753777,0.0,2.8,cpt,1
CPT_168492,4.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.848535036,168.389602486,5023526.520994172,1235671.7058074963,3.189300537109375,0.9106994628906246,cpt,1
CPT_168493,1.2,,-44.853153015,168.382930857,5022983.521317316,1235173.7049463566,10.9598388671875,-9.7598388671875,cpt,1
CPT_168494,7.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.851650491,168.389176216,5023178.520786877,1235657.7048640305,11.296539306640623,-3.7965393066406232,cpt,1
CPT_168496,4.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.848929445,168.387558895,5023473.5212086905,1235512.705830976,6.335235595703125,-2.135235595703125,cpt,1
CPT_168497,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.850128243,168.394941942,5023373.52016134,1236103.7049086578,0.0,3.2,cpt,1
CPT_168498,5.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.85123871,168.390791014,5023231.52064474,1235782.7048679648,1.750335693359375,4.049664306640625,cpt,1
CPT_168499,3.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.850523125,168.385343376,5023286.521369019,1235347.7055858355,9.009246826171877,-5.709246826171877,cpt,1
CPT_168502,4.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.850180118,168.386876738,5023331.521229929,1235466.7055104312,9.009246826171877,-4.209246826171877,cpt,1
CPT_168503,4.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.850977917,168.392355759,5023267.520436421,1235904.704840402,0.411224365234375,4.388775634765625,cpt,1
CPT_168504,1.7,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-44.846656957,168.386348718,5023720.52154875,1235402.7066994808,4.396514892578125,-2.696514892578125,cpt,1
CPT_168549,1.0,,-37.547924,175.922976,5840325.69837733,1858225.9267004512,1.384235382080078,-0.3842353820800779,cpt,1
CPT_168550,1.1,,-37.547904,175.923072,5840327.654027978,1858234.478655071,1.384235382080078,-0.2842353820800778,cpt,1
CPT_168551,2.7,,-37.547845,175.923192,5840333.871933175,1858245.2860303093,1.384235382080078,1.3157646179199225,cpt,1
